work_key	title	author	canonical	jstor_mentions	openalex_snapshot_mentions	ol_edition_counts	htrc_ol_dump_match_summary_v2	type_threshold	type_kmeans
/works/OL1130393W	The mystery	Stewart Edward White	0.0	7.0	17.0	22	3.0	A_true_canon	
/works/OL1130398W	The Call of the North	Stewart Edward White	0.0	0.0	0.0	16	0.0	B_popular_unscholarly	
/works/OL1130401W				0.0	0.0	19	2.0	B_popular_unscholarly	
/works/OL1130402W	The Leopard Woman	Stewart Edward White	0.0	0.0	0.0	18	1.0	B_popular_unscholarly	
/works/OL1130406W	The Sign at Six	Stewart Edward White	0.0	0.0	0.0	19	2.0	B_popular_unscholarly	
/works/OL1130407W	The silent places	Stewart Edward White	0.0	0.0	0.0	25	0.0	B_popular_unscholarly	
/works/OL1130411W	Arizona Nights	Stewart Edward White	0.0	0.0	1.0	30	4.0	A_true_canon	
/works/OL1130412W	The blazed trail	Stewart Edward White	0.0	0.0	0.0	28	3.0	B_popular_unscholarly	
/works/OL1130454W	Forty-niners	Archer Butler Hulbert	0.0	4.0	0.0	4	0.0	A_true_canon	
/works/OL11311930W	The railway accident, and other stories	Edward Upward	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL113125W				0.0	2.0	35	0.0	A_true_canon	
/works/OL11315377W	Ships in the bay!	D. K. Broster	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11315379W	The flight of the heron	D. K. Broster	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11315382W				0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1131730W	The Collectors	Mather, Frank Jewett	0.0	1.0	1.0	12	4.0	A_true_canon	
/works/OL1131814W	Ghost stories	John Hampden	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1131826W	Ten modern stories	John Hampden	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1131838W	Great English short stories	John Hampden	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL11320574W	Le roman régionaliste aux États-Unis, 1913-1940	Harry Bernard	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL11320886W				0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11321161W	Such is Life	Joseph Furphy	0.0	0.0	2.0	19	0.0	A_true_canon	
/works/OL1132172W	Skippy rambles	Percy L. Crosby	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1132227W	The action and the word	Matthews, Brander	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1132243W	The royal marine	Matthews, Brander	0.0	0.0	0.0	2	1.0	B_popular_unscholarly	
/works/OL1132251W	His father's son	Matthews, Brander	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1132258W	The story of a story	Matthews, Brander	0.0	0.0	0.0	3	3.0	B_popular_unscholarly	
/works/OL1132260W	With my friends	Matthews, Brander	0.0	0.0	0.0	3	1.0	B_popular_unscholarly	
/works/OL1132264W				0.0	1.0	4	0.0	A_true_canon	
/works/OL1132269W	Vignettes of Manhattan	Matthews, Brander	0.0	0.0	0.0	4	1.0	B_popular_unscholarly	
/works/OL1132273W	The Historical Novel And Other Essays	Matthews, Brander	0.0	0.0	1.0	5	0.0	A_true_canon	
/works/OL11322825W				0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL1132282W	Vistas of New York	Matthews, Brander	0.0	0.0	0.0	5	3.0	B_popular_unscholarly	
/works/OL1132287W	Tom Paulding	Matthews, Brander	0.0	0.0	0.0	6	2.0	B_popular_unscholarly	
/works/OL1132288W	Aspects of fiction and other ventures in criticism	Matthews, Brander	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL1132500W	The Cimbrians	Jensen, Johannes V.	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1132509W	Kongens fald	Jensen, Johannes V.	0.0	1.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL11327330W	The conversion of John William DeForest	James George Denham	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1132746W	The cardinal's mistress	Benito Mussolini	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1132768W	The thousand and one quarters of an hour (Tartarian tales)	Thomas-Simon Gueullette	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1132769W	The transmigrations of the Mandarin Fum-Hoam (Chinese tales)	Thomas-Simon Gueullette	0.0	0.0	0.0	2	4.0	B_popular_unscholarly	
/works/OL1132773W	The thousand and one quarters of an hour	Thomas-Simon Gueullette	0.0	0.0	0.0	5	7.0	B_popular_unscholarly	
/works/OL1132870W	The lock and key library	Thomas De Quincey	0.0	0.0	0.0	39	44.0	B_popular_unscholarly	
/works/OL1132871W	Love is a spirit	Julian Hawthorne	0.0	0.0	0.0	2	3.0	B_popular_unscholarly	
/works/OL1132877W	Six cent Sam's	Julian Hawthorne	0.0	0.0	0.0	2	2.0	B_popular_unscholarly	
/works/OL1132884W	Love--or a name	Julian Hawthorne	0.0	0.0	0.0	5	2.0	B_popular_unscholarly	
/works/OL11330354W	Realistic technique in contemporary American fiction	Goldie Anna Shepherd	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11330458W	Wah-see-ola, the light of the tribes at the meeting waters	Julia M. Baker Stapleford	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1133101W	Geisterbanner	Karl Friedrich Kahlert	0.0	0.0	1.0	4	0.0	A_true_canon	
/works/OL113314W				0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL11331761W	De Barr's friends, or, Number seventeen	Clara Gertrude Cadwell	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL113317W	Last lectures by Wilfrid Ward	Wilfrid Philip Ward	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1133202W	We'll shift our ground	Edmund Blunden	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11332045W	"The knighthood in the French romance as seen in the light of Leon Gautier's ""Decalogue"""	Suzanne Wendriner Palleske	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11333848W	Pastel	Georgette Heyer	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL11333943W	Ride the white stallion	William Glynne-Jones	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11334022W	A charmed circle	Anna Kavan	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11334025W	Let me alone	Anna Kavan	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL11334231W	Gusta	Sally Kelsey	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11334251W				0.0	0.0	1	0.0	D_forgotten	
/works/OL1133478W	Bevis, the story of a boy	Richard Jefferies	0.0	0.0	0.0	51	3.0	B_popular_unscholarly	
/works/OL11335264W				0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL11336084W	Coast Guard to Greenland	Anne Stearns Baker Molloy	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11336085W	Uncle Andy's island	Anne Stearns Baker Molloy	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11336441W				0.0	0.0	1	0.0	D_forgotten	
/works/OL11338140W	East of Katahdin	John Franklin Day	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11338321W	Crouchback	Carola Oman	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11338846W	A story about a real man	Boris Nikolaevich Polevoĭ	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL11345563W	Love was a jest	Robins, Denise	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL11346197W	The  Camp Fire Girls at the seashore, or, Bessie King's happiness	Jane L Stewart	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11346626W				0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL11347418W	The wild pigs	Gerald Young	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11348969W				0.0	19.0	14	0.0	A_true_canon	
/works/OL11359299W	Deep summer	Gwen Bristow	0.0	1.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL1135983W	Great French romances	Richard Aldington	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1136001W	Portrait of a genius	Richard Aldington	0.0	0.0	1.0	34	0.0	A_true_canon	
/works/OL1136008W	Roads to Glory (Arts & Literature)	Richard Aldington	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1136015W	At all costs	Richard Aldington	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1136049W	Very heaven	Richard Aldington	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1136068W	The romance of Casanova	Richard Aldington	0.0	0.0	1.0	6	0.0	A_true_canon	
/works/OL1136073W				0.0	1.0	24	0.0	A_true_canon	
/works/OL11364144W	Georgie	Robert Bright	0.0	0.0	1.0	4	0.0	A_true_canon	
/works/OL1136434W	I remember Christine	Lewis, Oscar	0.0	1.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11365065W	Action stations!	Lewis Anselm da Costa Ritchie	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL113680W	"""Wa-pee Moos-tooch"""	John McDougall	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11369335W	Night rider	Robert Penn Warren	0.0	5.0	1.0	21	0.0	A_true_canon	
/works/OL11369666W	Chip's un-natural history	Chip	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11369766W	Peter Rabbit at the circus	Alma Hudson	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369842W				0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL11369844W	Star people	Katherine Fay Dewey	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369869W				0.0	0.0	1	0.0	D_forgotten	
/works/OL11369871W	Mother bird stories	William F O'Donnell	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369873W	A little maid in Toyland	Adah Louise Sutton	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11369879W	Little Heiskell	Isabelle Hurlbutt	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369953W	Injuns comin'!	M. Winston Pearson	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369980W	The three little frogs	John L Mee	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369989W	The Adventures of Nip and Tuck	Muriel Moscrip Mitchell	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11369991W	Chico	Lucy Mansfield Blanchard Blanchard	0.0	0.0	0.0	2	1.0	B_popular_unscholarly	
/works/OL11370006W	On the edge of the Arctic, or, An aeroplane in Snowland	H. L. Sayler	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11370008W	Mrs. Andrew Johnson Jones' handmaid	Charlotte Fisher Stellwagen	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1137244W	Chateaubriand, poet, statesman, lover	André Maurois	0.0	0.0	0.0	23	0.0	B_popular_unscholarly	
/works/OL1137338W	Patapoufs et Filifers	André Maurois	0.0	1.0	0.0	19	0.0	B_popular_unscholarly	
/works/OL1137384W	Voyage au pays des Articoles	André Maurois	0.0	0.0	0.0	10	0.0	B_popular_unscholarly	
/works/OL1137388W	Woman without love	André Maurois	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL11374176W	You Never Know with Women	Chase, James Hadley	0.0	0.0	1.0	8	0.0	A_true_canon	
/works/OL1137433W	General Bramble	André Maurois	0.0	0.0	0.0	6	2.0	B_popular_unscholarly	
/works/OL1137437W	Mape	André Maurois	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL1137443W	Anglaise et d'autres femmes	André Maurois	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1137470W	Climats	André Maurois	0.0	1.0	3.0	34	0.0	A_true_canon	
/works/OL113749W	The Indian book	Hopkins, William John	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL113750W	The sandman, his farm stories	Hopkins, William John	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL113754W	She blows!, and sparm at that!	Hopkins, William John	0.0	0.0	0.0	5	2.0	B_popular_unscholarly	
/works/OL11376119W	Salar the salmon	Henry Williamson	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1137654W	The fortunes of the Pasquiers	Duhamel, Georges	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL1137667W				0.0	0.0	4	1.0	B_popular_unscholarly	
/works/OL1137668W	Civilization, 1914-1917	Duhamel, Georges	0.0	0.0	0.0	4	2.0	B_popular_unscholarly	
/works/OL1137682W	The Pasquier chronicles	Duhamel, Georges	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL11377308W	A Puzzle for Fools	Patrick Quentin	0.0	0.0	1.0	8	0.0	A_true_canon	
/works/OL11377751W				0.0	0.0	1	0.0	D_forgotten	
/works/OL11379464W	Hints on writing short stories	Finger, Charles Joseph	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1137948W				0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL11382740W	Scarlet and Hyssop	E. F. Benson	0.0	0.0	0.0	22	3.0	B_popular_unscholarly	
/works/OL11383003W	Illyrian spring	Ann Bridge	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1138492W	Cloudy trophy	Léon Daudet	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11388591W	The book of the short story	Alexander Jessup	0.0	0.0	0.0	3	2.0	B_popular_unscholarly	
/works/OL11390040W	Basic engineering drawing	Herbert Denny Orth	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11390089W				0.0	0.0	1	0.0	D_forgotten	
/works/OL1139067W	Obryv	Ivan Aleksandrovich Goncharov	0.0	0.0	0.0	31	1.0	B_popular_unscholarly	
/works/OL1139069W	Oblomov	Ivan Aleksandrovich Goncharov	0.0	8.0	3.0	92	0.0	A_true_canon	
/works/OL11390731W	The morphology and behavior of the cushion star Pteraster tesselatus Ives	Irma Zintheo Rodenhouse	0.0	1.0	0.0	1	0.0	D_forgotten	
/works/OL11392615W	The predecessors of Bécquer in the fantastic tale	Clark Gallaher	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL113951W	The bride of the Innisfallen	Eudora Welty	0.0	3.0	2.0	3	0.0	A_true_canon	
/works/OL113963W	The wide net	Eudora Welty	0.0	3.0	3.0	2	0.0	A_true_canon	
/works/OL11396476W	Jazz and Jasper	William Alexander Gerhardi	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL113964W	The wide net and other stories	Eudora Welty	0.0	0.0	2.0	2	0.0	A_true_canon	
/works/OL113974W	A curtain of green	Eudora Welty	0.0	7.0	4.0	8	0.0	A_true_canon	
/works/OL113977W	Delta wedding	Eudora Welty	0.0	13.0	2.0	11	0.0	A_true_canon	
/works/OL113980W	The golden apples	Eudora Welty	0.0	11.0	3.0	12	0.0	A_true_canon	
/works/OL113981W	The robber bridegroom	Eudora Welty	0.0	5.0	2.0	13	0.0	A_true_canon	
/works/OL113983W	Curtain of green and other stories	Eudora Welty	0.0	0.0	2.0	19	0.0	A_true_canon	
/works/OL1140101W	This Proud Heart	Pearl S. Buck	0.0	0.0	2.0	15	0.0	A_true_canon	
/works/OL1140106W				0.0	18.0	41	0.0	A_true_canon	
/works/OL1140108W	The Big Wave	Pearl S. Buck	0.0	0.0	2.0	23	0.0	A_true_canon	
/works/OL1140109W	The Good Earth	Pearl S. Buck	0.0	3.0	4.0	170	0.0	A_true_canon	
/works/OL1140112W	Cerca y Lejos/Far and Near	Pearl S. Buck	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1140116W	China sky	Pearl S. Buck	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1140123W	The Dragon Fish	Pearl S. Buck	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1140126W	Pavilion of Women	Pearl S. Buck	0.0	0.0	0.0	46	0.0	B_popular_unscholarly	
/works/OL1140131W	Dragon Seed (Progress English)	Pearl S. Buck	0.0	0.0	0.0	47	0.0	B_popular_unscholarly	
/works/OL1140133W	East Wind, West Wind	Pearl S. Buck	0.0	2.0	1.0	34	0.0	A_true_canon	
/works/OL1140156W	House Divided	Pearl S. Buck	0.0	0.0	1.0	26	0.0	A_true_canon	
/works/OL1140168W	The Patriot	Pearl S. Buck	0.0	8.0	0.0	28	0.0	A_true_canon	
/works/OL114018W	The Gothic quest	Montague Summers	0.0	1.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1140206W	The townsman [by] John Sedges	Pearl S. Buck	0.0	0.0	0.0	11	0.0	B_popular_unscholarly	
/works/OL1140224W	The Chinese children next door	Pearl S. Buck	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL1140225W	The Young Revolutionist	Pearl S. Buck	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1140233W	House of earth	Pearl S. Buck	0.0	0.0	2.0	11	0.0	A_true_canon	
/works/OL114023W	A Gothic bibliography	Montague Summers	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL1140242W	Sons	Pearl S. Buck	0.0	56.0	0.0	39	0.0	A_true_canon	
/works/OL1140247W	Today and forever	Pearl S. Buck	0.0	0.0	2.0	4	0.0	A_true_canon	
/works/OL114025W	The Supernatural Omnibus	Montague Summers	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL1140266W	Yu Lan, flying boy of China	Pearl S. Buck	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1140270W	The Angry Wife	Pearl S. Buck	0.0	0.0	0.0	14	0.0	B_popular_unscholarly	
/works/OL1140276W	The water-buffalo children	Pearl S. Buck	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1140278W	Kinfolk	Pearl S. Buck	0.0	0.0	0.0	23	0.0	B_popular_unscholarly	
/works/OL1140283W	Other Gods	Pearl S. Buck	0.0	0.0	0.0	11	0.0	B_popular_unscholarly	
/works/OL1140289W				0.0	6.0	20	0.0	A_true_canon	
/works/OL1140291W	Portrait of a marriage	Pearl S. Buck	0.0	0.0	1.0	21	0.0	A_true_canon	
/works/OL1140819W	Mozart on the way to Prague	Eduard Friedrich Mörike	0.0	2.0	0.0	3	0.0	A_true_canon	
/works/OL1140825W	Mozart auf der Reise nach Prag	Eduard Friedrich Mörike	0.0	3.0	11.0	31	0.0	A_true_canon	
/works/OL1140897W	A daughter of the Sierra	Christian Reid	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1140929W	The picture of Las Cruces	Christian Reid	0.0	0.0	0.0	2	1.0	B_popular_unscholarly	
/works/OL1140935W	The land of the sun	Christian Reid	0.0	0.0	0.0	3	1.0	B_popular_unscholarly	
/works/OL1141081W	Tongues of the monte	J. Frank Dobie	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL1141085W	The voice of the coyote	J. Frank Dobie	0.0	6.0	3.0	5	0.0	A_true_canon	
/works/OL11421307W	Chinook and his family	Eva Brunell Seeley	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1142239W	Ezra Pound	T. S. Eliot	0.0	25.0	3.0	4	0.0	A_true_canon	
/works/OL1142255W	Prufrock and Other Observations	T. S. Eliot	0.0	0.0	2.0	6	0.0	A_true_canon	
/works/OL1142292W	The Waste Land	T. S. Eliot	0.0	48.0	22.0	32	0.0	A_true_canon	
/works/OL1142308W	Two alike	Edith Barnard Delano	0.0	0.0	0.0	2	1.0	B_popular_unscholarly	
/works/OL1142424W	The appeal to the serpent ; or, Life in an ancient Buddhist city	Samuel Langdon	0.0	0.0	0.0	1	1.0	D_forgotten	
/works/OL1142587W	The Girl of the Golden West	David Belasco	0.0	0.0	3.0	19	0.0	A_true_canon	
/works/OL11429727W	The English novel in France, 1830-1870	M. G. Devonshire	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL1144451W	Callista, a sketch of the third century	John Henry Newman	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11448247W	Martin Brook	Morgan Bates	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11449061W	1900, or, The last president	Ingersoll Lockwood	0.0	0.0	0.0	85	0.0	B_popular_unscholarly	
/works/OL11455339W	The Roman de longue haleine on English soil	Thomas Philip Haviland	0.0	1.0	0.0	1	0.0	D_forgotten	
/works/OL1145604W	Queer stories for boys and girls	Edward Eggleston	0.0	0.0	0.0	20	1.0	B_popular_unscholarly	
/works/OL1145608W	The faith doctor	Edward Eggleston	0.0	0.0	1.0	22	1.0	A_true_canon	
/works/OL1145615W				0.0	0.0	24	6.0	B_popular_unscholarly	
/works/OL1145618W	The Hoosier school-boy	Edward Eggleston	0.0	0.0	1.0	33	2.0	A_true_canon	
/works/OL1145651W	Great expectations	Wilbur Braun	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11458282W				0.0	1.0	28	0.0	A_true_canon	
/works/OL114610W	The secrets of Dr. Taverner	Violet M. Firth	0.0	0.0	0.0	20	0.0	B_popular_unscholarly	
/works/OL114611W	The demon lover	Violet M. Firth	0.0	0.0	0.0	11	0.0	B_popular_unscholarly	
/works/OL1146214W	The Alexander Book in Ethiopia	Budge, E. A. Wallis	0.0	1.0	1.0	4	0.0	A_true_canon	
/works/OL1146235W				0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL11462877W	Picnic day at Merryvale	Alice Hale Burnett	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1146331W	The adventures of the Redcrosse knight	Edmund Spenser	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11463417W	Animal land where there are no people	Katherine Corbet	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11464395W	The little chicken-thieves	W. A. Robinson	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL11465700W	Novels (Бедные люди / Игрокъ)	Fyodor Mikhaylovich Dostoyevsky	0.0	1.0	1.0	30	0.0	A_true_canon	
/works/OL11465755W				0.0	0.0	36	0.0	B_popular_unscholarly	
/works/OL11465768W	Works (Записки изъ подполья / Кроткая / Хозяйка)	Fyodor Mikhaylovich Dostoyevsky	0.0	1.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL1146636W	The vanguard	Gale, James Scarth	0.0	0.0	1.0	4	2.0	A_true_canon	
/works/OL1147072W	A discourse on modern Sibyls	Anne Thackeray Ritchie	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1147102W	Miss Angel and Fulham lawn	Anne Thackeray Ritchie	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL11472334W	The Rover boys on the Great Lakes, or, The secret of the island cave	Edward Stratemeyer	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11472480W	The boys of Columbia High on the diamond	Graham B Forbes	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11472675W	The Putnam Hall cadets, or, Good times in school and out	Edward Stratemeyer	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11473286W	Pirate's loot	Carolyn Rodgers	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11473907W	The pilgrimage of two little blackamoors	Franciscan missionary of Mary	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11474483W	Die Judenbuche	Annette von Droste-Hülshoff	0.0	16.0	18.0	9	0.0	A_true_canon	
/works/OL11474741W	The story of Oswald Page	Edwin A Flynn	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11477095W	The hunted piccaninnies	W. M. Fleming	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11477096W	Adventures of Fairy Tinkle Toes	Elsie-Jean	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11477670W	The blue and the gray, or, The Civil War as seen by a boy	A. R. White	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11478921W	Jack's insects	Edmund Selous	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL11479923W	The adventures of Jimjo and Jipee	Clark Willard	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL11482103W	Stories from a magic world	Elizabeth Woodruff	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1148248W	Love's cross-currents	Swinburne, Algernon Charles	0.0	2.0	0.0	21	3.0	A_true_canon	
/works/OL114831W	Contes a Ninon	Emile Zola	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL114864W	Piping hot! (Pot-bouille)	Emile Zola	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL1148909W	Behold the Man	Kagawa, Toyohiko	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL1148932W	The two kingdoms	Kagawa, Toyohiko	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1148935W	A grain of wheat	Kagawa, Toyohiko	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL1148944W				0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL114913W	Mystères de Marseille	Emile Zola	0.0	0.0	0.0	6	1.0	B_popular_unscholarly	
/works/OL1149209W	Above the dark tumult, an adventure	Walpole, Hugh	0.0	0.0	0.0	98	0.0	B_popular_unscholarly	
/works/OL1149213W	Famous stories of five centuries	Walpole, Hugh	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL1149219W	Mr. Huffam	Walpole, Hugh	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL1149227W	The Duchess of Wrexe, her decline and death	Walpole, Hugh	0.0	0.0	0.0	28	3.0	B_popular_unscholarly	
/works/OL1149229W	Fortitude, being a true and faithful account of the education of an adventurer	Walpole, Hugh	0.0	0.0	1.0	58	3.0	A_true_canon	
/works/OL1149234W	Katherine Christian	Walpole, Hugh	0.0	0.0	0.0	42	0.0	B_popular_unscholarly	
/works/OL1149240W	Captain Nicholas	Walpole, Hugh	0.0	0.0	0.0	67	0.0	B_popular_unscholarly	
/works/OL1149244W	Jeremy and Hamlet	Walpole, Hugh	0.0	1.0	1.0	104	0.0	A_true_canon	
/works/OL1149247W	Portrait of a man with red hair	Walpole, Hugh	0.0	0.0	2.0	81	0.0	A_true_canon	
/works/OL1149250W	Vanessa	Walpole, Hugh	0.0	0.0	1.0	38	0.0	A_true_canon	
/works/OL1149252W	The art of James Branch Cabell	Walpole, Hugh	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL1149253W	The bright pavilions	Walpole, Hugh	0.0	0.0	1.0	58	0.0	A_true_canon	
/works/OL1149255W	A letter to a modern novelist	Walpole, Hugh	0.0	0.0	1.0	6	0.0	A_true_canon	
/works/OL1149256W	A prayer for my son	Walpole, Hugh	0.0	0.0	1.0	81	0.0	A_true_canon	
/works/OL1149257W	The captives	Walpole, Hugh	0.0	0.0	1.0	34	5.0	A_true_canon	
/works/OL1149258W				0.0	1.0	8	0.0	A_true_canon	
/works/OL1149261W	Mr Perrin and Mr Traill	Walpole, Hugh	0.0	0.0	1.0	27	0.0	A_true_canon	
/works/OL1149265W	The old ladies	Walpole, Hugh	0.0	0.0	1.0	77	0.0	A_true_canon	
/works/OL1149266W	The secret city	Walpole, Hugh	0.0	0.0	2.0	59	0.0	A_true_canon	
/works/OL1149270W	Jeremy	Walpole, Hugh	0.0	8.0	4.0	41	2.0	A_true_canon	
/works/OL1149271W	The prelude to adventure	Walpole, Hugh	0.0	0.0	0.0	33	3.0	B_popular_unscholarly	
/works/OL1149273W	The wooden horse	Walpole, Hugh	0.0	0.0	0.0	20	3.0	B_popular_unscholarly	
/works/OL1149275W	Judith Paris	Walpole, Hugh	0.0	0.0	2.0	80	0.0	A_true_canon	
