work_key	title	author	last_name	canonical	oa_count	via_title	via_abstract
/works/OL162105W	A digit of the moon and other love stories from the Hindoo	Bain, F. W.	bain	0	0	0	0
/works/OL1622487W	Living biographies of famous novelists	Thomas, Henry	thomas	0	1	1	0
/works/OL16329974W	Little pilgrims at Plymouth	Frances A. Humphrey	humphrey	0	0	0	0
/works/OL16595126W	Christmas verse	Rogers, Bruce	rogers	0	0	0	0
/works/OL16875785W	Clive Forrester's gold	Charles R. Kenyon	kenyon	0	0	0	0
/works/OL17597873W	The Star of the Fairies	Mrs C.-W. Elphinstone Hope	hope	0	0	0	0
/works/OL17665177W	Light in the darkness	Burk, Alice F.,	burk	0	0	0	0
/works/OL17683979W	My own sin	Mary E. Bryan	bryan	0	0	0	0
/works/OL1796043W	Mister Isaacs	Crawford, F. Marion	crawford	0	0	0	0
/works/OL1796220W	The rival scouts, or, The forest garrison	Edward Sylvester Ellis	ellis	0	0	0	0
/works/OL1796268W	The frontier angel	Edward Sylvester Ellis	ellis	0	0	0	0
/works/OL1836065W	"Mysterious Waye, the story of ""The unsetting sun"""	Percival Christopher Wren	wren	0	0	0	0
/works/OL18503149W	Her Highness	Richard G. Badger (Firm)	firm	0	0	0	0
/works/OL1868673W	The inventions of the idiot	John Kendrick Bangs	bangs	0	0	0	0
/works/OL1890334W	Mules and Men (P.S.)	Hurston, Zora Neale.	hurston	0	0	0	0
/works/OL19283868W	Mistress Masham's Repose	White, T. H.	white	0	1	1	0
/works/OL19300123W	Russian short stories	R. S. Townsend	townsend	0	1	1	0
/works/OL1937519W	Never Look Back	Robins, Denise	robins	0	0	0	0
/works/OL198385W	The pioneer	Bonner, Geraldine	bonner	0	5	5	0
/works/OL19867W	The  Elephant's child and other Just so stories	Kipling, Rudyard	kipling	0	0	0	0
/works/OL20631545W	The Mystery of Hunter's Lodge	Agatha Christie	christie	0	0	0	0
/works/OL219168W	Friends and Helpers	Sarah J. Eddy	eddy	0	0	0	0
/works/OL2234028W	Times of Charles XII	Zacharias Topelius	topelius	0	0	0	0
/works/OL2288659W	The bride of Fu Manchu	Sax Rohmer	rohmer	0	0	0	0
/works/OL22967828W	Twenty great Australian stories	Judah L. Waten	waten	0	0	0	0
/works/OL232591W	The buccaneers	Henry M. Hyde	hyde	0	0	0	0
/works/OL2339087W	The Red Axe	S. R. Crockett	crockett	1	0	0	0
/works/OL2344333W	Uncle Remus, his songs and his sayings	Joel Chandler Harris	harris	0	1	1	0
/works/OL235592W	The regicides	Frederick Hull Cogswell	cogswell	0	0	0	0
/works/OL240595W	The velvet glove	Merriman, Henry Seton	merriman	0	0	0	0
/works/OL24318597W	The Scarlet Letter	Nathaniel Hawthorne	hawthorne	0	29	29	0
/works/OL2446115W	The Brass Cupcake (Gold Medal Mystery, #792)	MacDonald, John D.	macdonald	0	0	0	0
/works/OL2492694W	An art failure	John W. Harding	harding	0	25	25	0
/works/OL2568866W	Higglety pigglety pop!	Sendak, Maurice.	sendak	0	4	4	0
/works/OL2781911W	Overshadowed	Eugene Löhrke	lo hrke	0	0	0	0
/works/OL32010577W	Yankee doodle Dixie	J. V. Ryals	ryals	0	0	0	0
/works/OL32090725W	Our horses			0	84	84	0
/works/OL32094752W	The story of a Persian cat	Chappell, Jennie	chappell	0	0	0	0
/works/OL32094999W	Rasselas, prince of Abyssinia	Johnson, Samuel	johnson	0	4	4	0
/works/OL328817W	Three men of destiny	A. S. Panchapakesa Ayyar	ayyar	0	1	1	0
/works/OL33137341W	Westward ho!, or, The voyages and adventures of Sir Amyas Leigh, knight, of Burrough in the County of Devon	Charles Kingsley	kingsley	0	1	1	0
/works/OL33139554W	Working in the shade, or, Lowly sowing brings glorious reaping	Theodore Percival Wilson	wilson	0	0	0	0
/works/OL3469462W	The break-up of our camp	Goodman, Paul	goodman	0	1	1	0
/works/OL3528747W	Reginald in Russia and Other Sketches	Saki	saki	0	0	0	0
/works/OL3561832W	Babar and that rascal Arthur	Laurent de Brunhoff	brunhoff	0	0	0	0
/works/OL3864072W	None turn back	Jameson, Storm	jameson	0	1	1	0
/works/OL39074102W	The black demon	Charles R. Manley	manley	0	0	0	0
/works/OL39438557W	The freres	Alexander	alexander	0	0	0	0
/works/OL39872438W	The Old Dominion	Johnston, Mary	johnston	0	2	2	0
/works/OL4080114W	The spinster's secret	Anthony Gilbert	gilbert	0	0	0	0
/works/OL41268631W	Daddy-Long-Legs	Webster, Jean.	webster	0	2	2	0
/works/OL41415969W	Kent Knowles	Joseph C. Lincoln	lincoln	0	0	0	0
/works/OL4273491W	Schoolhouse in Woods	Rebecca Caudill	caudill	0	0	0	0
/works/OL4312237W	The mirage of the many	Walsh, William Thomas	walsh	0	0	0	0
/works/OL43272992W	Masterpieces of the masters of fiction / by William Dudley Foulke	Foulke, William Dudley, 1848-1935	foulke	0	0	0	0
/works/OL43370868W	Teresita of the valley	Florence Crannell Means	means	0	0	0	0
/works/OL43452986W	Père la Ruine	Dumas, Alexandre	dumas	0	1	1	0
/works/OL43770680W	The avon book of modern crime stories	Cecil John Charles Street	street	0	0	0	0
/works/OL43802680W	Crooked alley	Irene Alexander	alexander	0	0	0	0
/works/OL43891123W	Captain Smith and company	Robert David Quixano Henriques	henriques	0	0	0	0
/works/OL4394431W	Barton's mills	A. Hyatt Verrill	verrill	0	0	0	0
/works/OL44087170W	Under Salisbury spire in the days of George Herbert	Emma Marshall	marshall	0	0	0	0
/works/OL4450786W	Mr. Bear Squash-You-All-Flat	Morrell Gipson	gipson	0	0	0	0
/works/OL4782293W	Co-ge-we-a, the half blood	Mourning Dove	dove	0	0	0	0
/works/OL495718W	The Thousand march	Frederica De Laguna	laguna	0	0	0	0
/works/OL4996223W	Outlaw valley	Field, Peter	field	0	0	0	0
/works/OL5005475W	The boy travellers in Australasia	Thomas Wallace Knox	knox	0	1	1	0
/works/OL5018747W	With Washington in Braddock's campaign	Robins, Edward	robins	0	0	0	0
/works/OL507379W	The heart's highway	Mary Eleanor Wilkins Freeman	freeman	0	1	1	0
/works/OL5297414W	Florida Alexander, a Kentucky girl	Eleanor Talbot Kinkead	kinkead	0	0	0	0
/works/OL53158W	Tomorrow is forever	Gwen Bristow	bristow	0	1	1	0
/works/OL54866W	Growth	Booth Tarkington	tarkington	0	1	1	0
/works/OL5963281W	Action at Aquila	Hervey Allen	allen	0	0	0	0
/works/OL5963288W	Anthony Adverse	Hervey Allen	allen	0	1	1	0
/works/OL62893W	My friend Mr Leakey	J. B. S. Haldane	haldane	0	1	1	0
/works/OL6304899W	Brass buttons	Jack Rawson	rawson	0	0	0	0
/works/OL6329839W	The seven seas murders	F. van Wyck Mason	mason	0	0	0	0
/works/OL6569061W	Last man at Arlington	Joseph DiMona	dimona	0	0	0	0
/works/OL6609071W	The sea cats	Alice Curtis Desmond	desmond	0	0	0	0
/works/OL6677978W	Pilgrims through space and time	James Osler Bailey	bailey	0	0	0	0
/works/OL6830649W	Darkened rooms	Phillip Gibbs	gibbs	0	0	0	0
/works/OL7105526W	Rodney Merton, the young newspaper scout	Crissey, Forrest	crissey	0	0	0	0
/works/OL7213331W	The white savannahs	William Edwin Collin	collin	0	2	2	0
/works/OL7299876W	Miss Pettigrew lives for a day	Winifred Watson	watson	0	0	0	0
/works/OL7310045W	The picture book of Robinson Crusoe	Elizabeth C. Moore	moore	0	0	0	0
/works/OL7413765W	I kept my knees crossed	Gloria Robbins	robbins	0	0	0	0
/works/OL7466320W	Mystery fiction	Marie F. Rodell	rodell	0	1	1	0
/works/OL7472870W	The great adventure of Hare	Uttley, Alison	uttley	0	0	0	0
/works/OL7490601W	The stars still shine	Rembert Gilman Smith	smith	0	0	0	0
/works/OL7508675W	I name thee Mara	Edmund Gilligan	gilligan	0	0	0	0
/works/OL7537544W	Outlaw country	Amos Moore	moore	0	0	0	0
/works/OL7540137W	Jane's island	Marjorie Hill Allee	allee	0	0	0	0
/works/OL7653242W	Cyrus the Persian	Sherman A. Nagel	nagel	0	0	0	0
/works/OL7657449W	Comrades in the snow	Julian David	david	0	0	0	0
/works/OL7663021W	Thunder aloft	Sagendorph, Kent.	sagendorph	0	0	0	0
/works/OL7694013W	The Bells of St. Mary's	George Victor Martin	martin	0	0	0	0
/works/OL7709544W	The last voyage of the Donna Isabel	Randall Parrish	parrish	0	0	0	0
/works/OL7720031W	The red geranium	Carleton, William	carleton	0	0	0	0
/works/OL7760772W	The home-coming in the Ozarks	Laura Johnson	johnson	0	0	0	0
/works/OL7781165W	Knights of Charlemagne	Ula Waterhouse Echols	echols	0	0	0	0
/works/OL7847633W	Kibun Daizin	Gensai Murai	murai	0	0	0	0
/works/OL7901602W	The king who came	Joseph William Sharts	sharts	0	0	0	0
/works/OL7973256W	The Collected Works of Ambrose Bierce. Volume III. Can such things be? [42 stories]	Bierce, Ambrose	bierce	0	0	0	0
/works/OL832097W	A wonder book of old romance	Darton, F. J. Harvey	darton	0	1	1	0
/works/OL8408475W	Fly High Little Bird	North-South Staff	staff	0	0	0	0
/works/OL8810266W	"Mother West Wind ""Where"" Stories"	Thornton W. Burgess	burgess	0	0	0	0
/works/OL9679346W	The Monk and the Hangman's Daughter	Bierce, Ambrose	bierce	0	1	1	0
/works/OL10421486W	Misadventure	Netta Muskett	muskett	0	0	0	0
/works/OL1057160W	Mr. Sampath	Rasipuram Krishnaswamy Narayan	narayan	0	1	1	0
/works/OL10592734W	The taming of the rancher	Argyll Saxby	saxby	0	0	0	0
/works/OL10647341W	"The ""Z"" murders"	J. Jefferson Farjeon	farjeon	0	0	0	0
/works/OL107241W	With Haig on the Somme	Herbert Strang	strang	0	0	0	0
/works/OL11063147W	Vor grossen Wandlungen	Ludwig Renn	renn	0	0	0	0
/works/OL1115561W	Fra Filippo Lippi <1406-1469>	F. Gray Griswold	griswold	0	0	0	0
/works/OL114611W	The demon lover	Violet M. Firth	firth	0	0	0	0
/works/OL11591400W	Bush holiday	Stephen Fennimore	fennimore	0	0	0	0
/works/OL1175611W	29 love stories	Rhys, Ernest	rhys	0	0	0	0
/works/OL1184869W	Le blé en herbe	Sidonie-Gabrielle Colette	colette	0	3	3	0
/works/OL1204644W	Grandsons	Louis Adamic	adamic	0	1	1	0
/works/OL1206479W	The present and the past	I. Compton-Burnett	comptonburnett	0	1	1	0
/works/OL1327452W	Dvärgen	Pär Lagerkvist	lagerkvist	0	0	0	0
/works/OL136502W	Die andere Seite	Alfred Kubin	kubin	0	9	9	0
/works/OL13682571W	The iron doctor, a story of deep-water diving	Agnes Danforth Howes	howes	0	0	0	0
/works/OL1418224W	Swords of Mars	Edgar Rice Burroughs	burroughs	0	1	1	0
/works/OL1445996W	Dapple Gray	Thomas C. Hinkle	hinkle	0	0	0	0
/works/OL1490132W	The trail of the serpent	Braddon, M. E.	braddon	0	0	0	0
/works/OL149873W	Winter on the Johnny Smoker	Mildred Houghton Comfort	comfort	0	1	1	0
/works/OL15142961W	Ill met by moonlight	Zenith Jones Brown	brown	0	0	0	0
/works/OL1522161W	Literary likings	Burton, Richard	burton	0	0	0	0
/works/OL15225341W	Catherine de Ḿedici	Honoré de Balzac	balzac	0	0	0	0
/works/OL15251873W	His brother's keeper, or, Christian stewardship	Charles Monroe Sheldon	sheldon	0	0	0	0
/works/OL1526737W	Special messenger	Chambers, Robert W.	chambers	0	0	0	0
/works/OL1527261W	The romance of Alexander and Roxana [microform]	Kirkman, Marshall Monroe	kirkman	0	0	0	0
/works/OL15301292W	Korolʹ, dama, valet	Vladimir Vladimirovich Nabokov	nabokov	0	0	0	0
/works/OL154029W	The hawk's done gone	Mildred Haun	haun	0	1	1	0
/works/OL15433692W	The Albert Payson Terhune Omnibus	Albert Payson Terhune	terhune	0	0	0	0
/works/OL15458019W	The rebel loyalist	Ralph Connor	connor	0	0	0	0
/works/OL15551225W	The Princes of Peele	Westall, William	westall	0	0	0	0
/works/OL15838102W	The Magic Bed-Knob (Bedknobs and Broomsticks #1)	Mary Norton	norton	0	0	0	0
/works/OL16034331W	Remembrance of things past	Proust, Marcel	proust	0	8	8	0
/works/OL16102222W	The queen of Appalachia	Joe H. Borders	borders	0	0	0	0
/works/OL16102236W	Attraction of the compass	H. L. Dodge	dodge	0	0	0	0
/works/OL16833120W	The laud Troy book	J. Ernst Wülfing	w lfing	0	2	2	0
/works/OL17749818W	A girl of the Limberlost	Gene Stratton-Porter	strattonporter	0	0	0	0
/works/OL1794621W	Condemned as a nihilist	G. A. Henty	henty	0	0	0	0
/works/OL1795189W	The Hunters of the Hills	Joseph A. Altsheler	altsheler	0	0	0	0
/works/OL1796275W	The hunters of the Ozark	Edward Sylvester Ellis	ellis	0	0	0	0
/works/OL18039667W	Yiddish tales	Helena Frank	frank	0	0	0	0
/works/OL182107W	Heidi's children	Charles Tritten	tritten	0	1	1	0
