openlibrary_work_key	selection_title	selection_author	selection_year	query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_collection
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_f0g3	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	bwb_KV-186-696	Ulysses	James Joyce	1969-01-01T00:00:00Z	1969.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_w5q0	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_f5n4	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	bwb_S0-CPS-547	ULYSSES	James Joyce	1946-01-01T00:00:00Z	1946.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	UlyssesPart1	Ulysses Part 1	James Joyce			audio		['opensource_audio', 'community', 'fav-wandering_frame']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	bwb_C0-AQJ-538	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_x5b6	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000unse_t3c9	ULYSSES	James Joyce	1942-01-01T00:00:00Z	1942.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_e1q6	Ulysses	James Joyce	1942-01-01T00:00:00Z	1942.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulyssesshake1925_dis	Ulysses (Shakespeare 7th printing, disguised)	James Joyce	1925-10-01T00:00:00Z	1925.0	texts	eng	['internetarchivebooks', 'americana', 'bannedbooks', 'fav-crista_shanel_pahayag', 'fav-horrorenthused', 'fav-jacob_brown737', 'fav-mariaadnan', 'fav-myra_bente', 'fav-namisuixi', 'fav-nigella_damascena', 'fav-sonal_rathore']
/works/OL35695219W	Ulysses	James Joyce	1922	"title:""Ulysses"" AND creator:""James Joyce"""	122	ulysses0000jame_r1v9	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_Y0-ARQ-609	The prisoner of Zenda : being the history of three months in the life of an English gentleman ; Rupert of Hentzau : being the sequel	Anthony Hope	2008-01-01T00:00:00Z	2008.0	texts	eng	['printdisabled', 'pub_worlds-best-reading', 'internetarchivebooks', 'periodicals', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	ruperthentzaufr01hopegoog	"Rupert of Hentzau: From the Memoirs of Fritz Von Tarlenheim, Sequel to the ""Prisoner of Zenda."""	Anthony. Hope	1898-01-01T00:00:00Z	1898.0	texts	English	['americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	the-prisoner-of-zenda-2011-anthony-hope	The Prisoner Of Zenda (2011) - Anthony Hope	Anthony Hope	2011-01-01T00:00:00Z	2011.0	texts	eng	['opensource', 'fav-lordelton933']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerzendabe01hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an ...	Anthony Hope	1899-01-01T00:00:00Z	1899.0	texts	English	['americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	in.ernet.dli.2015.13203	The Prisoner Of Zenda	Anthony Hope	1917-01-01T00:00:00Z	1917.0	texts	eng	['digitallibraryindia', 'JaiGyan', 'fav-ramap', 'fav-salaheldin_mohamed']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	rupertofhentzau0000unse	Rupert of Hentzau : being a sequel to a story by the same writer, entitled The prisoner of Zenda	Hope, Anthony, pseud. van Anthony Hope Hawkins	1946-01-01T00:00:00Z	1946.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth_x6m3	The Prisoner of Zenda	Anthony Hope	1948-01-01T00:00:00Z	1948.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KL-448-891	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth_e6g6	The Prisoner of Zenda	Anthony Hope	1894-01-01T00:00:00Z	1894.0	texts	English	['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000unse_q4y1	the prisoner of zenda	Anthony Hope	1921-01-01T00:00:00Z	1921.0	texts		['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzendab0000anth_w5p6	THE PRISONER OF ZENDA Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1962-01-01T00:00:00Z	1962.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisoner_of_zenda_librivox	The Prisoner of Zenda	Anthony Hope	2006-12-16T00:00:00Z	2006.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-adventuresome', 'fav-amirahossam', 'fav-artango', 'fav-cinnamonny', 'fav-cwk120', 'fav-dragonflyer', 'fav-kellylael', 'fav-kssallymac', 'fav-lynnbk', 'fav-ma_ella_macabenta', 'fav-milanigno', 'fav-myhoneybee247', 'fav-theawend', 'fav-thew_', 'fav-wooly_mammoth', 'fav-zc456', 'fav-zeleia']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth_o7l3	The Prisoner of Zenda	Anthony Hope	1943-01-01T00:00:00Z	1943.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	theprisonerofzen0000anth	the prisoner of zenda	anthony hope	1894-01-01T00:00:00Z	1894.0	texts	eng	['internetarchivebooks', 'fav-jahanzeb_shah']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KV-420-504	The prisoner of zenda	Anthony Hope	1924-11-01T00:00:00Z	1924.0	texts	eng	['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_C0-ARO-970	The Prisoner Of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	isbn_9781456314910	The prisoner of zenda	Anthony Hope	2018-01-01T00:00:00Z	2018.0	texts	eng	['internetarchivebooks', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_C0-BPL-582	the prisoner of zenda	anthony hope	1960-01-01T00:00:00Z	1960.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KV-423-572	the prisoner of zenda	anthony hope	1926-01-01T00:00:00Z	1926.0	texts	eng	['internetarchivebooks', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KS-479-532	The Prisoner of Zenda	Anthony Hope	2017-11-01T00:00:00Z	2017.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KV-475-821	The Prisoner of Zenda	Anthony Hope	1950-01-01T00:00:00Z	1950.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_S0-EKV-713	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0	texts		['internetarchivebooks', 'fav-bryan_c', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	theprisonerofzen22436gut	The Prisoner of Zenda	Anthony Hope			audio	en	['gutenberg']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth_n9a8_b0p9	The Prisoner Of Zenda	Anthony Hope	1937-01-01T00:00:00Z	1937.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000unse_y5o8	The prisoner of zenda	Anthony Hope	1974-01-01T00:00:00Z	1974.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzendaa0000anth	The Prisoner of Zenda,a Pyramid Classic	Anthony Hope	1961-01-01T00:00:00Z	1961.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda10000anth	The Prisoner of Zenda 1968	ANTHONY HOPE	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_KU-125-879	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-hemrique']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_Y0-BMB-749	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	bwb_T5-AFQ-054	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth_n0n1	The Prisoner of Zenda	Anthony Hope	1898-01-01T00:00:00Z	1898.0	texts	eng	['internetarchivebooks', 'fav-rudyk1211', 'fav-thew_']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	isbn_9781514879412	The Prisoner of Zenda: Illustrated	Anthony Hope	2015-07-08T00:00:00Z	2015.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerzendabe00hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1898-01-01T00:00:00Z	1898.0	texts	English	['americana', 'fav-enemybrothers']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	silent-the-prisoner-of-zenda	The Prisoner of Zenda	"['Stuart Holmes', 'Alice Terry', ""Mary O'Hara"", 'Anthony Hope', 'Lewis Stone', 'Robert Edeson', 'Rex Ingram']"	1922-09-11T00:00:00Z	1922.0	movies		['silent_films', 'feature_films', 'moviesandfilms', 'fav-brendan_s_', 'fav-dblock0932_', 'fav-estherm1955', 'fav-jaime_campomar', 'fav-martin_maola']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzendah0000anth	The Prisoner of Zenda (Heritage Press Edition)	Anthony Hope	1966-01-01T00:00:00Z	1966.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	tarzanofapes00burr_0	Tarzan of the Apes and the Prisoner of Zenda	['Edgar Rice Burroughs', 'Anthony Hope']	2006-01-01T00:00:00Z	2006.0	texts	eng	['internetarchivebooks', 'delawarecountydistrictlibrary', 'americana', 'printdisabled', 'fav-certainty', 'fav-folhas_do_outono', 'fav-g_nesis_barrera', 'fav-isaiah_herrero', 'library_of_atlantis']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzenda0000anth	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-hory_kah_jel', 'fav-jene4']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	prisonerofzend0000anth	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0	texts	eng	['internetarchivebooks', 'fav-supercalifra']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	1894	"title:""The Prisoner of Zenda"" AND creator:""Anthony Hope"""	39	isbn_9781854712172	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	1888	"title:""Robert Elsmere"" AND creator:""Mrs. Humphry Ward"""	4	robertelsmere0000mrsh	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng	['internetarchivebooks']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	1888	"title:""Robert Elsmere"" AND creator:""Mrs. Humphry Ward"""	4	robertelsmere0000mrsh_b6c7	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng	['internetarchivebooks']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	1888	"title:""Robert Elsmere"" AND creator:""Mrs. Humphry Ward"""	4	bwb_KU-140-658	ROBERT ELSMERE	Mrs. Humphry Ward	1889-01-01T00:00:00Z	1889.0	texts		['internetarchivebooks', 'fav-wfrei']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	1888	"title:""Robert Elsmere"" AND creator:""Mrs. Humphry Ward"""	4	bwb_KU-140-616	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng	['internetarchivebooks']
/works/OL1487721W	Alas	Rhoda Broughton	1890	"title:""Alas"" AND creator:""Rhoda Broughton"""	1	alasanovel00brougoog	Alas!: A Novel	Rhoda Broughton	1891-01-01T00:00:00Z	1891.0	texts	English	['americana', 'fav-jos924']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	1915	"title:""The Good Soldier"" AND creator:""Ford Maddox Ford"""	0								
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	axemhayiqmmjr2gvpl1ukglpmt9xwveh7ikm4kwa	Drácula Podcast	Drácula Bram Stoker	2020-07-20T00:00:00Z	2020.0	audio		['podcasts_mirror_bobarchives', 'podcasts_mirror']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula0000bram_e6c1	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anstep', 'fav-g_nesis_barrera', 'fav-jerry_cornelius', 'fav-kitty_greenaway', 'fav-leavesturninsideyou']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	draculamysteryst0000bram_z8o8	dracula: a mystery story	bram stoker	1897-01-01T00:00:00Z	1897.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-jeffrey_w_', 'fav-missnoblestar', 'fav-ubdav32']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula0000mrbr	Dracula	Mr Bram Stoker	1897-07-01T00:00:00Z	1897.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula-1v-3	Dracula (Bram Stoker - WDR 1995)	Bram Stoker	1995-01-01T00:00:00Z	1995.0	audio	ger	['radioaufnahmen', 'radioprograms', 'fav-blaise69', 'fav-carsten_hinze_ghostwriter666_', 'fav-dingosaar', 'fav-doom_scarecrow', 'fav-dr_greenthumbb', 'fav-erikbartok', 'fav-ghosttatic_50', 'fav-guystalnaker', 'fav-jameslast', 'fav-kreiflower', 'fav-matosch', 'fav-mccelia', 'fav-mike_schmakowski', 'fav-paul_aitken', 'fav-piazza24', 'fav-quali72', 'fav-rungholt', 'fav-sarah_beck139', 'fav-silvvae', 'fav-sith409', 'fav-spcontent', 'fav-stefan310', 'fav-superdedel', 'fav-t191', 'fav-trulyjuly', 'fav-yupavadi_yupavadi_']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	draculaamazoncla0000bram	Dracula (AmazonClassics Edition)	Bram Stoker	2017-01-01T00:00:00Z	2017.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-daniil_nikel', 'fav-g_nesis_barrera', 'fav-revdlaurie']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	readiance-dracula_ks_1608_librivox	Dracula (version 3)	Bram Stoker			data	English	['readiance', 'patron-library-collection']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	DraculaByBramStoker	Dracula by Bram Stoker	Bram Stoker			audio		['audio_bookspoetry', 'fav-benjamin_spurlock', 'fav-doom_scarecrow', 'fav-glickmandigitalmedia', 'fav-lifurrr', 'fav-lili_va', 'fav-morgana2828', 'fav-peebee21', 'fav-team_r_i_p']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_v4_1903_librivox	Dracula (version 4)	Bram Stoker	2019-03-27T00:00:00Z	2019.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-augustus2025', 'fav-bo7777', 'fav-catzilly', 'fav-cjodavis', 'fav-dropthatcoffee', 'fav-elizabeth_lajoy', 'fav-gavo76', 'fav-jack_mooneyham', 'fav-jagold42', 'fav-jdubbyu', 'fav-kiimii', 'fav-laird_bob', 'fav-lu_sa_abreu', 'fav-mgx1979_googlemail_com', 'fav-nah0um', 'fav-narasimhadas', 'fav-rose1984', 'fav-rsms', 'fav-saturn2332', 'fav-spencer_baker', 'fav-stingh2_', 'fav-tom_-_t4', 'fav-tomsweetman', 'fav-townley927', 'fav-whobluebox', 'fav-wickedmotiv', 'fav-worldbuggy', 'fav-zoe_butler907']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_1931_color	DRACULA 1931	BRAM STOKER	1931-01-01T00:00:00Z	1931.0	movies	eng	['punkrockjukebox', 'folksoundomy', 'fav-80seiffel', 'fav-bogdan_turcanu', 'fav-chezb423', 'fav-destro1975', 'fav-dfw1635', 'fav-emily_joyner914', 'fav-erikbartok', 'fav-jjk_justin', 'fav-leebug9108', 'fav-misfitmadness', 'fav-poetrysingsasong', 'fav-punk_rock_jukebox']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	isbn_9781623750282	dracula	bram stoker	2012-01-01T00:00:00Z	2012.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anstep', 'fav-clowninaround', 'fav-g_nesis_barrera', 'fav-shees1993gmail']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bram-stoker-dracula-bram-stoker.epub	Bram Stoker - Dracula Bram Stoker.epub	Bram Stoker	1860-01-01T00:00:00Z	1860.0	texts	eng	['opensource', 'community']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	Dracula_561	Dracula	Bram Stoker			texts		['opensource', 'community', 'fav-abote001', 'fav-dolores1228']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	draculacranejohn0000bram	Dracula (Crane Johnson).	['Bram Stoker', 'Crane Johnson']	1998-01-01T00:00:00Z	1998.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-balfour123']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	stoker-dracula-www.e-dition-etoile.-com	Stoker - Dracula	BRAM STOKER	1897-01-01T00:00:00Z	1897.0	texts	fre	['opensource', 'fav-mouyou_0']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	count-dracula-1977-part-1	Count Dracula (1977) (2 part TV Horror)	Bram Stoker	1977-12-22T00:00:00Z	1977.0	movies	eng	['opensource_movies', 'fav-darkdanzig', 'fav-irishhistoryfan', 'fav-janelle_neal', 'fav-librarian95', 'fav-relaxandsleep', 'fav-seale_broughton', 'fav-temp4me86', 'fav-thegypsythatremains', 'fav-tjemter']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	in.ernet.dli.2015.184866	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng	['digitallibraryindia', 'JaiGyan', 'fav-alucard_gilbert', 'fav-bouncetiger', 'fav-charybdis99', 'fav-hermionel6', 'fav-hiperborea', 'fav-jaysonfowler', 'fav-just4comments', 'fav-kimkim7', 'fav-maru463', 'fav-mohtaq1980', 'fav-roberiodez', 'fav-sailorgamer', 'fav-trashsama', 'fav-ulixis', 'fav-wallflowerstudio']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula-ro	Dracula	Bram Stoker	1897-05-26T00:00:00Z	1897.0	texts	rum	['booksbylanguage_romanian', 'booksbylanguage', 'fav-alinadori']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_T5-CUS-030	Dracula	Bram Stoker	1970-01-01T00:00:00Z	1970.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	DraculaByBramStokerPg345	Dracula by Bram Stoker Pg 345	Bram Stoker			texts	eng	['opensource', 'community']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	draculaamystery00stokgoog	Dracula: A Mystery Story	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	English	['americana', 'fav-roberiodez']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_KV-235-704	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula00bram_0	Dracula	Bram Stoker	2009-01-01T00:00:00Z	2009.0	texts	eng	['internetarchivebooks', 'delawarecountydistrictlibrary', 'americana', 'printdisabled', 'fav-evil_carrot_killers_and_eaters', 'fav-jmb3773', 'fav-vlsimpson', 'dartmouthlibrary-ol', 'denverpubliclibrary-ol', 'library_of_atlantis', 'randolph-macon-college-ol', 'rochester-ol', 'spokanepubliclibrary-ol', 'stmaryscountylibrary']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_202305	Dracula - Pocket Classics	Bram Stoker - 1897	1984-01-01T00:00:00Z	1984.0	audio	eng	['opensource_audio', 'community', 'fav-barracuda71', 'fav-night_owl556', 'fav-piazza24', 'fav-ryan_balukas']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula-bram-stoker_202507	Dracula | Bram Stoker	Bram Stoker			texts		['opensource']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula22-digest	Dracula	Bram Stoker	2022-01-01T00:00:00Z	2022.0	texts	eng	['opensource', 'community', 'fav-jameslucas']
