work_key	title	author_name	first_publish_year	canonical	scope_flag	jstor_count	oa_count	edition_count	htid_count	pd_count	gr_ratings	gr_reviews	ratings_5	ratings_4	ratings_3	ratings_2	ratings_1	gr_match	log_jstor	log_oa	log_edition	log_htid	log_gr	wikidata_qid	sitelink_count
/works/OL316462W	The brothers, from the Bengali of Svarnalata	Ganguli, Taraknath	1928	0	in_scope	1	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.301	0.0	0.301	0.301	0.0		0
/works/OL32014623W	Gentlemen-the regiment!	A. F. Alington	1933	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL32092011W	"Carlos, ""The little Spaniard"""		1893	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32096284W	The waif of Bounders' Rents	M. B. Manwell	1898	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32097521W	Little Johnnie, or, God's silver	Greene	1881	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL3219073W	Menschen im Hotel	Vicki Baum	1929	0	in_scope	0	8	39	2	0	477	58	105	199	135	31	7	UNIQUE	0.0	0.9542	1.6021	0.4771	2.6794	Q1920758	5
/works/OL3238825W	Yehuda	Meyer Levin	1931	0	in_scope	2	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.4771	0.0	0.301	0.301	0.0		0
/works/OL33137126W	True to his colors	Harry Castlemon	1889	0	in_scope	0	0	1	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.6021	0.0		0
/works/OL33138133W	The boys of Castle Cliff School	R. A. H. Goodyear	1900	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL33431970W	Dick Merriwell's racket, or, The evil genius of the school	Burt L. Standish	1902	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL39066584W	Long ago in Galilee	Muriel Clark	1922	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL3913522W	Hustle and Bustle	Louis Slobodkin	1948	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL39422091W	John Bargreave's gold	F. S. Brereton	1910	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL4119036W	Pier 17	Walter Havighurst	1935	0	in_scope	0	0	1	2	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL4161451W	Blind circle	Maurice Renard	1928	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL4189807W	The stars look down	A. J. Cronin	1935	0	in_scope	0	1	19	0	0	612	39	271	221	97	20	3	UNIQUE	0.0	0.301	1.301	0.0	2.7875	Q1093537	5
/works/OL4190183W	The story of Ragged Robyn	Onions, Oliver	1945	0	in_scope	0	0	4	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.699	0.301	0.0		0
/works/OL42517727W	Settlers in Canada ...	Frederick Marryat	1896	0	in_scope	0	1	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.301	0.301	0.0		0
/works/OL42572936W	Elsie at Ion	Martha Finley	1893	0	in_scope	0	0	1	0	0	89	3	35	22	18	14	0	UNIQUE	0.0	0.0	0.301	0.0	1.9542		0
/works/OL43911754W	A creel of Irish stories	Jane Barlow	1898	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL44056561W	Dark hollow	Anna Katharine Green	1914	0	in_scope	0	0	1	1	1	76	11	16	28	20	11	1	YEAR_AUTH	0.0	0.0	0.301	0.301	1.8865		0
/works/OL44643979W	The boy aviators' polar dash	Howard Payson	1910	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL4470204W	Seven diving ducks	Margaret Friskey	1940	0	in_scope	0	0	2	0	0	13	6	2	1	2	3	5	UNIQUE	0.0	0.0	0.4771	0.0	1.1461		0
/works/OL44875216W	Not all lies!	Khwaja Ahmad Abbas	1945	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL4516569W	Montaigne	André Lamandé	1928	0	in_scope	0	0	1	2	2	4	2	2	0	2	0	0	YEAR_AUTH	0.0	0.0	0.301	0.4771	0.699		0
/works/OL460820W	Vintage Murder	Marsh, Ngaio	1937	0	in_scope	0	0	38	1	0	1913	133	474	725	618	85	11	YEAR_AUTH	0.0	0.0	1.5911	0.301	3.2819		0
/works/OL4636865W	Sunrise to sunset	Samuel Hopkins Adams	1950	0	in_scope	0	0	5	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.7782	0.301	0.0		0
/works/OL4782864W	The young champion	A. S. Isaacs	1913	0	in_scope	0	0	2	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.6021	0.0		0
/works/OL5102177W	Do tell me, Doctor Johnson	John P. Marquand	1928	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL54131W	The Stolen White Elephant, etc	Mark Twain	1882	0	in_scope	0	1	18	3	3	534	50	66	159	220	72	17	RATINGS_MAX	0.0	0.301	1.2788	0.6021	2.7284		0
/works/OL5467362W	Lazarus	Lucas Cleeve	1897	0	in_scope	0	0	1	3	3	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.6021	0.0		0
/works/OL55474W	Три года	Chekhov, Anton Pavlovich	1950	0	out_lang	0	0	13	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.1461	0.0	0.0		0
/works/OL5591829W	Top Storey Murder	Anthony Berkeley	1930	0	in_scope	0	0	11	1	0	19	2	3	6	8	2	0	UNIQUE	0.0	0.0	1.0792	0.301	1.301		0
/works/OL5600814W	Beckoning Dream	Berckman, Evelyn.	1940	0	in_scope	0	0	5	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.7782	0.301	0.0		0
/works/OL5837154W	Laura	Caspary, Vera	1941	0	in_scope	1	0	30	1	0	1650	219	551	659	356	64	20	YEAR_AUTH	0.301	0.0	1.4914	0.301	3.2177		0
/works/OL5885415W	Stories from old-fashioned children's books	Andrew White Tuer	1899	0	in_scope	0	0	13	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.1461	0.301	0.0		0
/works/OL6689816W	Sugar in the air	E. C. Large	1937	0	in_scope	0	1	3	1	0	5	2	0	2	1	2	0	UNIQUE	0.0	0.301	0.6021	0.301	0.7782		0
/works/OL6811740W	Heaven in my hand	Alice Lee Humphreys	1950	0	in_scope	0	0	5	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.7782	0.0	0.0		0
/works/OL6818901W	Peacock's feather	George Sidney Hellman	1931	0	in_scope	0	0	1	0	0	11	2	2	6	2	0	1	UNIQUE	0.0	0.0	0.301	0.0	1.0792		0
/works/OL7011103W	Denmark's best stories, an introduction to Danish fiction, a selection of short stories by Andersen, Blicher, Goldschmidt, Jacobsen, Schandorph, Drachmann, Bang, Pontoppidan, Wied, Karl Lersen, Skjoldborg, Nexö, Jensen, Söiberg, Gunnarsson	Larsen, Hanna Astrup	1928	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7026280W	Eben Holden	Irving Bacheller	1900	0	in_scope	1	1	15	10	10	32	5	6	8	12	4	2	UNIQUE	0.301	0.301	1.2041	1.0414	1.5185		0
/works/OL7048683W	Girl Scouts In Glacier Park	Lillian Elizabeth Roy	1928	0	in_scope	0	0	2	1	1	1	1	1	0	0	0	0	UNIQUE	0.0	0.0	0.4771	0.301	0.301		0
/works/OL7064569W	By paddle wheel and pack train	John Hamlin	1941	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL7117167W	Plume of the Arawas	Frank Oswald Victor Acheson	1930	0	in_scope	0	1	2	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.4771	0.301	0.0		0
/works/OL7203364W	Victorian lady novelists: George Eliot, Mrs. Gaskell, the Brontë sisters	Morris Longstreth Parrish	1933	0	in_scope	0	0	2	0	0	44	5	5	19	16	4	0	RATINGS_MAX	0.0	0.0	0.4771	0.0	1.6532		0
/works/OL7302586W	The novel of violence in America, 1920-1950	W. M. Frohock	1950	0	in_scope	3	1	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.6021	0.301	0.301	0.301	0.0		0
/works/OL7341684W	The goat who wouldn't be good	Zhenya Gay	1931	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7373732W	Dear senator	McCready Huston	1928	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL7437333W	The people of Florida as portrayed in American fiction	Walter Scott Mason	1949	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7440010W	Sorrow by day	M. S. Coryn	1950	0	in_scope	0	2	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.4771	0.301	0.301	0.0		0
/works/OL7442041W	Skytip	Eric Ambler	1950	0	in_scope	0	0	4	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.699	0.0	0.0		0
/works/OL7536168W	Jerry Todd and the bob-tailed elephant	Leo Edwards	1929	0	in_scope	0	0	3	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.301	0.0		0
/works/OL7539810W	Bob, son of Battle	Ollivant, Alfred	1898	0	in_scope	0	2	11	7	7	144	23	47	51	36	7	3	UNIQUE	0.0	0.4771	1.0792	0.9031	2.1614		0
/works/OL7570949W	When the typhoon blows	Elizabeth Foreman Lewis	1942	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL7580570W	Back from Goliad	Barrington, G. W.	1935	0	in_scope	1	1	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.301	0.301	0.301	0.0	0.0		0
/works/OL7606803W	No common glory	Pilgrim, David	1941	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL7607504W	The education of an artist	C. Lewis Hind	1906	0	in_scope	1	0	1	5	5	19	1	5	7	6	1	0	YEAR_AUTH	0.301	0.0	0.301	0.7782	1.301		0
/works/OL7687098W	A prince of Hungary	Anne (Futó) Dumont	1945	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7688275W	Little lost lamb	Margaret Wise Brown	1945	0	in_scope	0	0	6	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.8451	0.0	0.0		0
/works/OL7704847W	The Sins of the Cities of the Plain, or the Recollections of a Mary-Ann	Jack Saul	1881	0	in_scope	0	0	11	0	0	120	25	17	34	47	16	6	YEAR_AUTH	0.0	0.0	1.0792	0.0	2.0828		0
/works/OL7713298W	The voice unheard	Nina Larrey Duryea	1913	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL7725818W	Our gold mine at Hollyhurst	Mary Matthews Bray	1893	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL7730331W	Cockpit of Santiago Key	Greenberg, David S.	1919	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL7786947W	Death of an editor	Vernon Loder	1931	0	in_scope	0	0	2	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL7788464W	The John Riddell murder case	Riddell, John	1930	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL8470564W	The amateur gentleman	Farnol, Jeffery	1900	0	in_scope	0	0	42	4	4	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.6335	0.699	0.0		0
/works/OL8975102W	La Confusion des sentiments	Stefan Zweig	1942	0	out_lang	0	4	10	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.699	1.0414	0.301	0.0	Q2550138	14
/works/OL9368212W	Turf-fire stories and fairy tales of Ireland ..	Barry O'Connor	1890	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL94751W	Parallel Lies	Ridley Pearson	1900	0	in_scope	0	0	16	0	0	64	12	17	28	15	4	0	YEAR_AUTH	0.0	0.0	1.2304	0.0	1.8129		0
/works/OL10421473W	The Shadow Market	Netta Muskett	1938	0	in_scope	0	0	10	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.0414	0.0	0.0		0
/works/OL1112052W	"""My merry Rockhurst"""	Agnes Castle	1907	0	in_scope	0	0	3	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.6021	0.0		0
/works/OL11186234W	The corduroy road	Anna C. Dunham	1909	0	in_scope	0	0	1	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.6021	0.0		0
/works/OL1132288W	Aspects of fiction and other ventures in criticism	Matthews, Brander	1896	0	in_scope	0	0	7	4	4	150	7	56	53	30	10	1	RATINGS_MAX	0.0	0.0	0.9031	0.699	2.179		0
/works/OL114988W	The enemy had it too	Upton Sinclair	1950	0	in_scope	0	0	7	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.9031	0.301	0.0		0
/works/OL11734427W	The lost land	Julia M. Crottie	1901	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL1193329W	Concluding	Green, Henry	1948	0	in_scope	6	5	9	1	0	164	22	49	55	43	14	3	UNIQUE	0.8451	0.7782	1.0	0.301	2.2175		0
/works/OL122812W	Big Doc's girl	Mary Medearis	1942	0	in_scope	1	0	10	1	0	33	6	11	9	11	2	0	UNIQUE	0.301	0.0	1.0414	0.301	1.5315		0
/works/OL13101669W	A Fool's Errand: By One of the Fools; the Famous Romance of American History ..	Albion Winegar Tourgée	1880	0	in_scope	0	0	2	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL142224W	Aladdin O'Brien	Morris, Gouverneur	1902	0	in_scope	0	0	2	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.6021	0.0		0
/works/OL1425190W	The Mad Professor	Hermann Sudermann	1928	0	in_scope	0	1	2	4	4	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.4771	0.699	0.0		0
/works/OL14861961W	Chant du monde	Jean Giono	1937	0	in_scope	3	2	5	1	0	0	0	0	0	0	0	0	NO_MATCH	0.6021	0.4771	0.7782	0.301	0.0	Q16653483	2
/works/OL15099754W	Surprise for a cowboy	Clyde Robert Bulla	1950	0	in_scope	0	0	4	0	0	3	1	0	2	0	1	0	UNIQUE	0.0	0.0	0.699	0.0	0.6021		0
/works/OL1518012W	Bones in London	Edgar Wallace	1900	0	in_scope	0	0	27	1	1	93	9	15	25	33	15	5	UNIQUE	0.0	0.0	1.4472	0.301	1.9731		0
/works/OL15216795W	I live under a black sun	Sitwell, Edith	1937	0	in_scope	0	1	9	1	0	16	2	8	4	4	0	0	UNIQUE	0.0	0.301	1.0	0.301	1.2304		0
/works/OL15220075W	The case of the turning tide	Erle Stanley Gardner	1941	0	in_scope	0	1	9	0	0	36	4	5	14	16	1	0	UNIQUE	0.0	0.301	1.0	0.0	1.5682		0
/works/OL1526690W	War paint and rouge	Chambers, Robert W.	1931	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL1528634W	The cruise of the make-believes	Tom Gallon	1907	0	in_scope	0	0	1	3	3	268	17	36	103	106	21	2	YEAR_AUTH	0.0	0.0	0.301	0.6021	2.4298		0
/works/OL15378541W	Crowns, Pounds, and Guineas	Robins, Denise	1931	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL15411W	Stephen Archer, and other tales	MacDonald, George	1886	0	in_scope	0	0	37	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.5798	0.0	0.0		0
/works/OL15441W	George MacDonald - An anthology	MacDonald, George	1946	0	in_scope	0	0	20	1	0	715	46	322	219	145	26	3	YEAR_AUTH	0.0	0.0	1.3222	0.301	2.8549		0
/works/OL1546065W	Le Petit Vieux des Batignolles	Emile Gaboriau	1880	0	out_lang	0	1	12	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	1.1139	0.0	0.0		0
/works/OL15515133W	Laughter of the sphinx	Albert White Vorse	1900	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL15856967W	Thread of scarlet	Williams, Ben Ames	1939	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL159970W	Flamenco	Smith, Eleanor Furneaux	1931	0	in_scope	1	0	4	1	0	0	0	0	0	0	0	0	NO_MATCH	0.301	0.0	0.699	0.301	0.0		0
/works/OL1619515W	A book of New England legends and folk lore in prose and poetry.  Illustrated by F. T. Merrill	Drake, Samuel Adams	1883	0	in_scope	0	0	35	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.5563	0.301	0.0		0
/works/OL16444552W	I promessi sposi =	Alessandro Manzoni	1909	0	in_scope	34	27	1	3	3	4666	297	1421	1496	1120	444	185	UNIQUE	1.5441	1.4472	0.301	0.6021	3.669		0
/works/OL1654081W	Le conscrit de 1813	Erckmann-Chatrian.	1896	0	out_lang	0	1	2	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.4771	0.4771	0.0		0
/works/OL16620686W	The perfect tribute	Mary Raymond Shipman Andrews	1922	0	in_scope	0	1	1	3	3	45	11	16	12	15	1	1	UNIQUE	0.0	0.301	0.301	0.6021	1.6628		0
/works/OL16737972W	The Hunted outlaw, or, Donald Morrison, the Canadian Rob Roy		1889	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL16762109W	A maid of the mountains	Dorothy C. Paine	1906	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL16785181W	Tony Tibbits	Walter Wilmot	1884	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL174398W	The sound of chariots	Helen Topping Miller	1947	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL17670592W	Derrick Vaughan--novelist	Edna Lyall	1889	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL17686677W	Margaret Steyne	Martha Frye Boggs	1899	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL178506W	The Whirlwind	William Stearns Davis	1929	0	in_scope	2	3	2	4	4	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.4771	0.6021	0.4771	0.699	0.0		0
/works/OL1795776W	Iain Aluinn	Neil Munro	1931	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL1795810W	John Splendid	Neil Munro	1898	0	in_scope	0	0	8	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.9542	0.6021	0.0		0
/works/OL17966545W	The last of the provincials	Maxwell David Geismar	1947	0	in_scope	0	2	1	8	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.4771	0.301	0.9542	0.0		0
/works/OL18285897W	Tom Bone	Charles Burnet Judah	1944	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL197835W	Within the Law	Marvin Dana	1913	0	in_scope	0	3	12	4	4	0	0	0	0	0	0	0	NO_MATCH	0.0	0.6021	1.1139	0.699	0.0		0
/works/OL20154475W	Wild animals of America, in picture strip	George Frederick Morse	1931	0	in_scope	0	0	1	0	0	15	1	5	6	4	0	0	YEAR_AUTH	0.0	0.0	0.301	0.0	1.2041		0
/works/OL20357619W	The Prophet	Michael Koryta	1925	0	in_scope	0	0	10	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.0414	0.0	0.0		0
/works/OL20660076W	Follow Your Star	Lyndon Snow	1941	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL2068285W	Daniele Cortis	Antonio Fogazzaro	1887	0	in_scope	0	0	18	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.2788	0.4771	0.0		0
/works/OL219684W	The days of Lamb and Coleridge	Alice Emma Sauerwein Lord	1893	0	in_scope	0	0	3	4	4	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.699	0.0		0
/works/OL22372W	The way of all flesh	Butler, Samuel	1900	0	in_scope	4	0	132	1	1	6863	350	1594	2287	2010	717	255	UNIQUE	0.699	0.0	2.1239	0.301	3.8366		0
/works/OL2276585W	Senilità	Italo Svevo	1932	0	out_lang	5	19	34	2	0	0	0	0	0	0	0	0	NO_MATCH	0.7782	1.301	1.5441	0.4771	0.0		0
/works/OL23201W	Tortilla Flat	John Steinbeck	1935	0	in_scope	2	10	85	1	0	35305	1817	9142	13805	9813	2094	451	UNIQUE	0.4771	1.0414	1.9345	0.301	4.5478	Q606720	19
/works/OL2338430W	The master of the inn	Herrick, Robert	1908	0	in_scope	0	0	10	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.0414	0.4771	0.0		0
/works/OL2340262W	Cathedral days	Anna Bowman Dodd	1887	0	in_scope	0	0	3	5	5	22	1	3	8	8	1	2	YEAR_AUTH	0.0	0.0	0.6021	0.7782	1.3617		0
/works/OL23947721W	The river	Tynan, Katharine	1929	0	in_scope	1	0	1	0	0	60	9	17	23	12	3	5	YEAR_AUTH	0.301	0.0	0.301	0.0	1.7853		0
/works/OL2396141W	The matchmaker	Stella Gibbons	1949	0	in_scope	0	0	4	0	0	141	24	19	52	47	20	3	YEAR_AUTH	0.0	0.0	0.699	0.0	2.1523		0
/works/OL24241W	The butterfly man	McCutcheon, George Barr	1910	0	in_scope	0	1	10	1	1	6	2	0	0	4	1	1	YEAR_AUTH	0.0	0.301	1.0414	0.301	0.8451		0
/works/OL249076W	The boy broker, or, Among the kings of Wall Street	Frank Andrew Munsey	1888	0	in_scope	0	0	2	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.4771	0.0		0
/works/OL262498W	Novels (Sign of Four / Study in Scarlet)	Doyle, Arthur Conan	1902	0	in_scope	0	0	43	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.6435	0.301	0.0		0
/works/OL2681034W	The Devil's Paw	E. Phillips Oppenheim	1920	0	in_scope	0	0	47	2	2	24	2	4	8	12	0	0	UNIQUE	0.0	0.0	1.6812	0.4771	1.3979		0
/works/OL27447462W	Boy Next Door	Betty Cavanna	1924	0	in_scope	0	0	1	0	0	410	23	102	128	135	37	8	RATINGS_MAX	0.0	0.0	0.301	0.0	2.6138		0
/works/OL2895507W	Madam Crowl's ghost	Joseph Sheridan Le Fanu	1923	0	in_scope	0	0	6	1	1	23	1	9	6	6	2	0	UNIQUE	0.0	0.0	0.8451	0.301	1.3802		0
/works/OL32012916W	The real adventures of Robinson Crusoe	Burnand, F. C.	1893	0	in_scope	0	1	1	4	4	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.301	0.699	0.0		0
/works/OL32089857W	In Taunton town	Evelyn Everett-Green	1896	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32092212W	Carrie and the cobbler	Jesse Page	1894	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32093815W	The snow queen	Hans Christian Andersen	1894	0	in_scope	3	12	1	0	0	67	10	15	21	26	5	0	YEAR_AUTH	0.6021	1.1139	0.301	0.0	1.8325		0
/works/OL32873957W	Unlucky Bob, or, Our boys at school	Townsend, William Thompson	1905	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL33137599W	Smiley Adams	R. J. Burrough	1931	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL33672960W	Stories by Nathaniel Hawthorne	Nathaniel Hawthorne	1908	0	in_scope	0	0	1	1	1	21	1	4	6	8	2	1	YEAR_AUTH	0.0	0.0	0.301	0.301	1.3424		0
/works/OL3370575W	Don Quixote of the Mancha	Parry, Edward Abbott	1925	0	in_scope	0	0	4	1	0	2	1	1	0	1	0	0	RATINGS_MAX	0.0	0.0	0.699	0.301	0.4771		0
/works/OL3389001W	The great god Pan, and, The inmost light	Arthur Machen	1894	0	in_scope	1	0	9	1	1	6244	519	1626	2325	1694	492	107	YEAR_AUTH	0.301	0.0	1.0	0.301	3.7955		0
/works/OL36391W	Niki's Little Donkey	Coby Hol	1945	0	in_scope	0	0	3	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.0	0.0		0
/works/OL3648122W	Letty Fox	Christina Stead	1946	0	in_scope	2	1	8	2	0	102	16	24	35	27	13	3	UNIQUE	0.4771	0.301	0.9542	0.4771	2.0128		0
/works/OL36528411W	Timothy's quest	Kate Douglas Wiggin	1893	0	in_scope	0	2	2	14	14	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.4771	0.4771	1.1761	0.0		0
/works/OL3803596W	Tashkent--gorod khlebnyĭ	Aleksandr Sergeevich Skobelev	1927	0	out_lang	0	0	4	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.699	0.301	0.0		0
