OL106172W	2485
OL106172W	49294341
OL106173W	276350
OL106173W	4863067
OL106173W	61684196
OL106173W	52759720
OL106173W	276348
OL106173W	3759524
OL106175W	50129345
OL106175W	49875241
OL106175W	17794095
OL106175W	1675037
OL106175W	17829035
OL106175W	276307
OL106175W	25709340
OL106175W	18734898
OL106175W	31410796
OL106175W	23020157
OL106175W	6114555
OL106175W	3340481
OL106175W	6529679
OL106175W	40003167
OL106175W	3667464
OL106175W	191213702
OL106175W	2997610
OL106175W	2229890
OL106175W	13300511
OL106175W	5043202
OL106175W	2344280
OL106175W	21611391
OL1064200W	185104197
OL1064200W	14203437
OL1064200W	122852074
OL1064246W	753204052
OL1064246W	263692898
OL1064246W	61079916
OL1064246W	47652587
OL1064246W	24014982
OL1064246W	8905342
OL1064246W	19017323
OL1064267W	1674288
OL1064267W	58824267
OL1064268W	
OL1064275W	1631184
OL1064275W	8905321
OL1064275W	15319667
OL1064275W	816370049
OL1064277W	433050368
OL1064277W	42973786
OL1064277W	27389187
OL1064277W	1301954
OL1064277W	795922063
OL1064281W	
OL1064284W	
OL1064287W	1712600
OL1064287W	85951400
OL1064287W	319770545
OL1064287W	798387509
OL1064287W	166384992
OL1064287W	7242212
OL1064287W	311273947
OL1064287W	1104854289
OL1064287W	13365418
OL1064292W	915223
OL1064292W	319770550
OL1064292W	49293147
OL1064292W	22904901
OL1064292W	6664187
OL1064292W	18932345
OL1064292W	412379161
OL1065758W	
OL1065770W	
OL1065952W	19600810
OL1065952W	258043609
OL1065952W	669930
OL1065952W	273521
OL1065952W	1286321
OL1065952W	17792121
OL1065952W	964803852
OL1065952W	18304647
OL1065952W	281737606
OL1065952W	3704182
OL1065952W	5103849
OL1065952W	8872990
OL1065952W	9887546
OL1065952W	50881002
OL1065952W	128215625
OL1066071W	13140039
OL1066071W	154701166
OL1066071W	18889957
OL1066071W	7707141
OL1066071W	615925
OL1066071W	273522
OL1066071W	5424844
OL1066071W	65221824
OL1066086W	1040618526
OL1066086W	818441223
OL1066086W	166330098
OL1066086W	12446621
OL1066086W	52552068
OL1066086W	456741316
OL1066086W	61128020
OL1066086W	50880918
OL1066086W	70821761
OL1066086W	823304878
OL1066086W	52149414
OL1066086W	3154454
OL1066086W	144609211
OL1066086W	6981350
OL1066086W	183916362
OL1066086W	3018724
OL1066086W	77362551
OL1066086W	2604695
OL1066489W	1746631
OL1066489W	1181478
OL1066489W	1210510
OL1066489W	362132
OL1066489W	30066293
OL1066489W	65469757
OL1066489W	1741463
OL1066517W	317741445
OL1066935W	228275067
OL1066935W	9480194
OL1066935W	606400
OL1066935W	421070611
OL1066935W	161343
OL1066935W	176873285
OL1067019W	2474828
OL1067019W	39722193
OL1067019W	63615470
OL1067019W	810560162
OL1067019W	962866200
OL1067019W	459489029
OL1067019W	29958074
OL1067019W	321748
OL1067019W	9480552
OL1067019W	4432470
OL1067019W	33461112
OL1067019W	12946494
OL1067019W	491720806
OL1067019W	10762902
OL1067019W	1020560
OL1067019W	13002062
OL1067019W	3478586
OL1067116W	4149385
OL1067116W	29501207
OL1067116W	283888
OL1067124W	1070799
OL1067124W	716196129
OL1067124W	233939028
OL1067124W	27203265
OL1067124W	4115307
OL1067129W	1431373
OL1067129W	1743686
OL1067129W	990255
OL1067129W	24290180
OL1067129W	36597847
OL1067129W	233332
OL1067129W	909897976
OL1067133W	35831324
