openlibrary_work_key	selection_title	selection_author	openalex_semantic_visibility	jstor_ll_relevant_count	gr_ratings	openlibrary_edition_count_final	z_academic_openalex	z_academic_jstor	z_reader_goodreads	z_bibliographic_ol	academic_reader_residual_combined	academic_reader_configuration	z_scholarly_composite	scholarly_minus_reader	bibliographic_minus_reader	scholarly_minus_bibliographic
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	154.73684210526315	10	268131	22	0.6535447607070934	0.010208787809342	0.9887095009674944	-1.06031900446165	-0.7318542408691338	roughly_balanced	0.3318767742582177	-0.6568327267092767	-2.0490285054291446	1.3921957787198678
/works/OL1154817W	The Crock of Gold	Stephens James	3.0	1	490	183	-1.163792358523568	-1.049247450085954	-0.6005260140732259	0.1586513224223204	-0.7362272558256746	roughly_balanced	-1.106519904304761	-0.5059938902315352	0.7591773364955463	-1.2651712267270816
/works/OL44622934W	The Jungle	Upton Sinclair	82.10526315789474	8	111017	1	0.341847441819835	-0.1145027874891559	0.766368733022014	-2.492024827585229	-0.7711698196217691	roughly_balanced	0.1136723271653395	-0.6526964058566744	-3.258393560607243	2.6056971547505685
/works/OL24034W	Treasure Island	Robert Louis Stevenson	106.05263157894736	16	318348	2029	0.4675133372228971	0.2807475543065625	1.031995448816747	1.566034664905629	-0.7941558461333507	roughly_balanced	0.3741304457647298	-0.6578650030520172	0.5340392160888818	-1.191904219140899
/works/OL88813W	A Room with a View	E. M. Forster	67.56410256410255	8	123549	702	0.2463922921027216	-0.1145027874891559	0.7933368560870876	0.9444072839965332	-0.902352490873732	roughly_balanced	0.0659447523067828	-0.7273921037803047	0.1510704279094455	-0.8784625316897503
/works/OL1168083W	Nineteen Eighty-Four	George Orwell	324.948717948718	20	2125871	532	1.020088030530603	0.4120706151323803	1.5107711635382983	0.7821261071881301	-0.9125141567520229	roughly_balanced	0.7160793228314917	-0.7946918407068067	-0.7286450563501682	-0.0660467843566384
/works/OL468362W	The Beautiful and the Damned	F Scott Fitzgerald	37.94594594594594	4	34554	496	-0.0343044063209171	-0.4797967869471867	0.4720767884576631	0.7411322646321997	-0.9214755159964164	roughly_balanced	-0.2570505966340519	-0.729127385091715	0.2690554761745366	-0.9981828612662516
/works/OL115067W	King Coal	Upton Sinclair	3.0	0	407	86	-1.163792358523568	-1.4800202472911517	-0.6472179973566958	-0.2804292901366615	-0.950720881274141	roughly_balanced	-1.32190630290736	-0.6746883055506641	0.3667887072200343	-1.0414770127706985
/works/OL462007W	Peter Pan	J. M. Barrie	152.21052631578945	4	201220	473	0.645428144817117	-0.4797967869471867	0.916323988594531	0.7133564846858456	-0.9542240178424288	roughly_balanced	0.0828156789349651	-0.8335083096595659	-0.2029675039086854	-0.6305408057508805
/works/OL505740W	The Moon and Sixpence	W Somerset Maugham	33.64102564102564	1	13440	397	-0.092437380143794	-1.049247450085954	0.2339880027130583	0.6109147757461928	-0.9919511484360864	roughly_balanced	-0.5708424151148741	-0.8048304178279324	0.3769267730331345	-1.181757190861067
/works/OL2339087W	The Red Axe	S R Crockett	0.0	0	0	28	-1.8517910919338687	-1.4800202472911517		-0.924436709337629		no_reader_data	-1.6659056696125103			-0.7414689602748813
/works/OL1797270W	Senator North	Gertrude Atherton	0.0	0	0	29	-1.8517910919338687	-1.4800202472911517		-0.9045635921089544		no_reader_data	-1.6659056696125103			-0.7613420775035559
/works/OL13144755W	The Homeward Trail	Waldron Baily	0.0	0	0	3	-1.8517910919338687	-1.4800202472911517		-2.0857013852905726		no_reader_data	-1.6659056696125103			0.4197957156780623
/works/OL18814811W	Looking Backward	Edward Bellamy	76.1025641025641	16	0	132	0.3046401233231603	0.2807475543065625		-0.0316216243260133		no_reader_data	0.2926938388148614			0.3243154631408747
/works/OL1799163W	Hearts courageous	Hallie Rives	0.0	3	0	2	-1.8517910919338687	-0.6184746528807561		-2.254340850678919		no_reader_data	-1.2351328724073125			1.0192079782716066
/works/OL1487721W	Alas	Rhoda Broughton	0.0	2	0	3	-1.8517910919338687	-0.7972615173901539		-2.0857013852905726		no_reader_data	-1.3245263046620113			0.7611750806285613
/works/OL2107271W	Stepsons Of Light	Eugene Manlove Rhodes	0.0	0	0	5	-1.8517910919338687	-1.4800202472911517		-1.8480174083842624		no_reader_data	-1.6659056696125103			0.1821117387717521
/works/OL4971729W	Megda	Emma Kelley	0.0	0	0	6	-1.8517910919338687	-1.4800202472911517		-1.7576541542065929		no_reader_data	-1.6659056696125103			0.0917484845940825
/works/OL2337481W	The Frontiersman	Mary Noailles Murfree	0.0	0	0	9	-1.8517910919338687	-1.4800202472911517		-1.548571011309922		no_reader_data	-1.6659056696125103			-0.1173346583025882
/works/OL100196W	The Genius	Theodore Dreiser	13.26315789473684	4	0	164	-0.5328213145254763	-0.4797967869471867		0.0947611292640714		no_reader_data	-0.5063090507363315			-0.6010701800004029
